"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","beta1","beta2","corr_thr","drop_correlated","dropout_prob","gamma","hidden_dim","increase_variance","last_hidden_dim","learning_rate","minority_oversample","model","model_subset_choice","momentum","noise_variance","num_buckets","num_epochs","num_trials","optimizer","patience","query_dim","random_state","sampler","scaling_method","scheduler","seed","step_size","temperature","train_random_noise","uncertainty_weight","use_feature_scaling","use_scheduler","validation_random_noise","weight_decay","BS","ECE","FPR","NPV","PPV","TNR","TPR","accuracy","auroc","average_precision","confusion_matrix.fn","confusion_matrix.fp","confusion_matrix.tn","confusion_matrix.tp","coverage","dev_accuracy","dev_auroc","dev_balanced_accuracy","dev_ece","dev_f1","dev_loss","f1_score","loss","precision","recall","sensitivity","specificity","train_loss","weighted_accuracy"
"icy-sweep-10","","finished","-","","","2024-05-02T17:55:16.000Z","41","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","742","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.1015057643443759","0.03818793710649323","0.09375","0.8992248062015504","0.8125","0.90625","0.8","0.8704663212435233","0.921033653846154","0.8343474501801771","13","12","116","52","0.9796954314720812","0.8186046511627907","0.906381808178984","0.8075483753194597","0.05865677816923274","0.7636363636363637","0.37896082678506543","0.8062015503875969","0.3430780710907757","0.8125","0.8","0.8","0.90625","0.16458185017108917","0.8558624031007752"
"blooming-sweep-9","","finished","-","","","2024-05-02T17:54:38.000Z","39","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","651","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.09825173556328058","0.07355413730231879","0.07086614173228346","0.8740740740740741","0.8392857142857143","0.9291338582677166","0.734375","0.8638743455497382","0.936023622047244","0.8661180450242086","17","9","118","47","0.9695431472081218","0.8372093023255814","0.9128919860627178","0.8301336344814606","0.05641905346582102","0.779874213836478","0.3689424381699673","0.7833333333333333","0.3351931886624564","0.8392857142857143","0.734375","0.734375","0.9291338582677166","0.1661379188299179","0.8566798941798942"
"skilled-sweep-8","","finished","-","","","2024-05-02T17:54:36.000Z","41","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","936","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.10722622101742284","0.04591161565682321","0.10317460317460315","0.889763779527559","0.8059701492537313","0.8968253968253969","0.7941176470588235","0.8608247422680413","0.9198179271708684","0.8363274143331414","14","13","113","54","0.9847715736040608","0.8325581395348837","0.9126169081239685","0.8217054263565892","0.06924866992373799","0.7857142857142857","0.3674779492755269","0.8","0.352391819058336","0.8059701492537313","0.7941176470588235","0.7941176470588235","0.8968253968253969","0.16198982298374176","0.8478669643906451"
"sleek-sweep-7","","finished","-","","","2024-05-02T17:54:34.000Z","39","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","255","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.09057679200322648","0.05418676479409137","0.0859375","0.9069767441860463","0.8253968253968254","0.9140625","0.8125","0.8802083333333334","0.94287109375","0.900427092510793","12","11","117","52","0.9746192893401016","0.8558139534883721","0.918026774252705","0.8467962760131436","0.05803237571272737","0.8121212121212121","0.3599907453670058","0.8188976377952756","0.30851360262953087","0.8253968253968254","0.8125","0.8125","0.9140625","0.20352038741111755","0.866186784791436"
"worldly-sweep-6","","finished","-","","","2024-05-02T17:54:33.000Z","40","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","756","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.09228417535122996","0.04723356009791138","0.06299212598425197","0.9015151515151516","0.8596491228070176","0.937007874015748","0.7903225806451613","0.8888888888888888","0.931038862077724","0.8787752842227354","13","8","119","49","0.9593908629441624","0.8558139534883721","0.914817531633963","0.8488924050632911","0.06010616601899615","0.8074534161490683","0.3578615765238917","0.8235294117647058","0.3241413910376844","0.8596491228070176","0.7903225806451613","0.7903225806451613","0.937007874015748","0.22155043482780457","0.8805821371610845"
"lyric-sweep-5","","finished","-","","","2024-05-02T17:53:53.000Z","43","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","220","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.09827599364474196","0.07525270173424167","0.07874015748031496","0.9069767441860463","0.8360655737704918","0.9212598425196852","0.8095238095238095","0.8842105263157894","0.9237595300587428","0.8486659807173358","12","10","117","51","0.964467005076142","0.8465116279069768","0.922428021272694","0.8369843008397225","0.04321003570113071","0.8","0.35192683020303417","0.8225806451612904","0.3412554203556274","0.8360655737704918","0.8095238095238095","0.8095238095238095","0.9212598425196852","0.224185511469841","0.8715211589782692"
"restful-sweep-4","","finished","-","","","2024-05-02T17:53:52.000Z","42","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","813","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.09661726447481324","0.05062269083576499","0.078125","0.8939393939393939","0.8360655737704918","0.921875","0.7846153846153846","0.8756476683937824","0.932091346153846","0.870849034177452","14","10","118","51","0.9796954314720812","0.8418604651162791","0.917568311021456","0.8324316889785439","0.053813045246656574","0.7926829268292683","0.35975082752316495","0.8095238095238095","0.3271602107788706","0.8360655737704918","0.7846153846153846","0.7846153846153846","0.921875","0.1896299123764038","0.8650024838549428"
"sunny-sweep-3","","finished","-","","","2024-05-02T17:53:50.000Z","42","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","651","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.09825173556328058","0.07355413730231879","0.07086614173228346","0.8740740740740741","0.8392857142857143","0.9291338582677166","0.734375","0.8638743455497382","0.936023622047244","0.8661180450242086","17","9","118","47","0.9695431472081218","0.8372093023255814","0.9128919860627178","0.8301336344814606","0.05641905346582102","0.779874213836478","0.3689424381699673","0.7833333333333333","0.3351931886624564","0.8392857142857143","0.734375","0.734375","0.9291338582677166","0.1661379188299179","0.8566798941798942"
"robust-sweep-2","","finished","-","","","2024-05-02T17:53:48.000Z","44","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","349","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.09634513231224125","0.06239771904723015","0.09375","0.9206349206349206","0.8208955223880597","0.90625","0.8461538461538461","0.8860103626943006","0.930528846153846","0.8632690304702307","10","12","116","55","0.9796954314720812","0.8325581395348837","0.9140839904639648","0.8217054263565892","0.059897204332573464","0.7857142857142857","0.36576176133266713","0.8333333333333334","0.32940445333567975","0.8208955223880597","0.8461538461538461","0.8461538461538461","0.90625","0.15916074812412262","0.8707652215114902"
"sparkling-sweep-1","","finished","-","","","2024-05-02T17:52:50.000Z","39","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","602","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.10512383167191498","0.0557038404439625","0.08661417322834646","0.8854961832061069","0.8135593220338984","0.9133858267716536","0.7619047619047619","0.8631578947368421","0.9237595300587428","0.8586891358461967","15","11","116","48","0.964467005076142","0.8418604651162791","0.9216944801026958","0.8324316889785439","0.043970472590867865","0.7926829268292683","0.34924898369367735","0.7868852459016393","0.3499426285022406","0.8135593220338984","0.7619047619047619","0.7619047619047619","0.9133858267716536","0.18519747257232663","0.8495277526200027"
